Time;Velocity;GForce;Acceleration;Thrust;TWR;Mass;AltitudeFromTerrain;AltitudeFromSea;DownrangeDistance;Latitude;Longitude;Apoapsis;Periapsis;Inclination;OrbitalVelocity;TargetDistance;TargetVelocity;StageDeltaV;VesselDeltaV;Pressure
2213;1508;0;0;6750;05.אגד;135.49;371466.37;-995.48;1365.14;לאנ.37;155;423087;109932;לאנ.45;1787;12969329;2323.75;116;2461;0
2215;1509;0;0;6750;05.אגד;135.49;370982.42;-1027.17;1363.3;לאנ.37;155.18;423087;109932;לאנ.45;1788;12968722;2324.47;116;2461;0
2217;1510;0;0;6750;05.אגד;135.49;370496.43;-1052.16;1361.46;לאנ.37;155.36;423087;109932;לאנ.45;1789;12968103;2325.19;116;2461;0
2219;1511;0;0;6750;05.אגד;135.49;370008.4;-1114.2;1359.62;לאנ.38;155.53;423087;109932;לאנ.45;1790;12967471;2325.91;116;2461;0
2221;1512;0;0;6750;05.אגד;135.49;369518.32;-1086.58;1357.77;לאנ.38;155.71;423087;109932;לאנ.45;1791;12966824;2326.62;116;2461;0
2223;1514;0;0;6750;05.אגד;135.49;369026.21;-1068.15;1355.93;לאנ.38;155.89;423087;109932;לאנ.45;1793;12966164;2327.33;116;2461;0
2225;1515;0;0;6750;05.אגד;135.49;368532.07;-1041.74;1354.08;לאנ.38;156.06;423087;109932;לאנ.45;1794;12965491;2328.04;116;2461;0
2227;1516;0;0;6750;05.אגד;135.49;368035.9;-1063.36;1352.22;לאנ.39;156.24;423087;109932;לאנ.45;1795;12964803;2328.74;116;2461;0
2229;1517;0;0;6750;05.אגד;135.49;367537.71;-1075.25;1350.37;לאנ.39;156.42;423087;109932;לאנ.45;1796;12964103;2329.45;116;2461;0
2231;1519;0;0;6750;05.אגד;135.49;367037.5;-1091.19;1348.51;לאנ.39;156.6;423087;109932;לאנ.45;1797;12963389;2330.15;116;2461;0
2235;1521;0;0;6750;05.אגד;135.49;366031.06;-1175.98;1344.79;03.אןנ;156.95;423087;109932;לאנ.45;1799;12961921;2331.55;116;2461;0
2237;1522;0;0;6750;05.אגד;135.49;365524.83;-1162.71;1342.93;03.אןנ;157.13;423087;109932;לאנ.45;1800;12961165;2332.24;116;2461;0
2239;1523;0;0;6750;05.אגד;135.49;365016.6;-1120.28;1341.06;03.אןנ;157.31;423087;109932;לאנ.45;1801;12960398;2332.93;116;2461;0
2241;1525;0;0;6750;05.אגד;135.49;364506.38;-1117.53;1339.2;03.אןנ;157.49;423087;109932;לאנ.45;1802;12959616;2333.62;116;2461;0
2243;1526;0;0;6750;05.אגד;135.49;363994.17;-1102.24;1337.33;03.אןנ;157.67;423087;109932;לאנ.45;1803;12958820;2334.31;116;2461;0
2245;1527;0;0;6750;05.אגד;135.49;363479.98;-1137.36;1335.45;לאנ.41;157.85;423087;109932;לאנ.45;1804;12958012;2334.99;116;2461;0
2247;1528;0;0;6750;05.אגד;135.49;362963.81;-1072.07;1333.58;לאנ.41;158.02;423087;109932;לאנ.45;1805;12957190;2335.67;116;2461;0
2249;1530;0;0;6750;05.אגד;135.49;362445.67;-1054.57;1331.7;לאנ.41;158.2;423087;109932;לאנ.45;1806;12956354;2336.35;116;2461;0
2253;1532;0;0;6750;05.אגד;135.49;361403.48;-1094.73;1327.94;לאנ.41;158.56;423087;109932;לאנ.45;1809;12954640;2337.71;116;2461;0
2255;1534;0;0;6750;05.אגד;135.49;360879.44;-1120.3;1326.05;לאנ.42;158.74;423087;109932;לאנ.45;1810;12953763;2338.38;116;2461;0
2257;1535;0;0;6750;05.אגד;135.49;360353.46;-1126.01;1324.17;לאנ.42;158.93;423087;109932;לאנ.45;1811;12952872;2339.05;116;2461;0
2259;1536;0;0;6750;05.אגד;135.49;359825.52;-1116.57;1322.28;לאנ.42;159.11;423087;109932;לאנ.45;1812;12951968;2339.71;116;2461;0
2261;1537;0;0;6750;05.אגד;135.49;359295.64;-1057.9;1320.39;לאנ.42;159.29;423087;109932;לאנ.45;1813;12951050;2340.38;116;2461;0
2263;1539;0;0;6750;05.אגד;135.49;358763.83;-1063.08;1318.49;לאנ.42;159.47;423087;109932;לאנ.45;1814;12950119;2341.04;116;2461;0
2265;1540;0;0;6750;05.אגד;135.49;358230.08;-1000.25;1316.59;לאנ.42;159.65;423087;109932;לאנ.45;1815;12949173;2341.7;116;2461;0
2267;1541;0;0;6750;05.אגד;135.49;357694.4;-970.87;1314.7;לאנ.43;159.83;423087;109932;לאנ.45;1816;12948215;2342.36;116;2461;0
2269;1543;0;0;6750;05.אגד;135.49;357156.81;-1016.7;1312.79;לאנ.43;160.01;423087;109932;לאנ.45;1818;12947242;2343.01;116;2461;0
2271;1544;0;0;6750;05.אגד;135.49;356617.3;-1024.97;1310.89;לאנ.43;160.2;423087;109932;לאנ.45;1819;12946255;2343.66;116;2461;0
2273;1545;0;0;6750;05.אגד;135.49;356075.87;-1042.42;1308.98;לאנ.43;160.38;423087;109932;לאנ.45;1820;12945253;2344.31;116;2461;0
2277;1548;0;0;6750;05.אגד;135.49;354987.32;-987.9;1305.16;לאנ.43;160.74;423087;109932;לאנ.45;1822;12943212;2345.6;116;2461;0
2279;1549;0;0;6750;05.אגד;135.49;354440.2;-974.62;1303.24;לאנ.43;160.93;423087;109932;לאנ.45;1823;12942170;2346.24;116;2461;0
2281;1551;0;0;6750;05.אגד;135.49;353891.19;-1023.22;1301.33;לאנ.43;161.11;423087;109932;לאנ.45;1824;12941114;2346.88;116;2461;0
2283;1552;0;0;6750;05.אגד;135.49;353340.29;-1078.9;1299.41;לאנ.44;161.3;423087;109932;לאנ.45;1826;12940046;2347.51;116;2461;0
2285;1553;0;0;6750;05.אגד;135.49;352787.52;-1066.67;1297.48;לאנ.44;161.48;423087;109932;לאנ.45;1827;12938962;2348.15;116;2461;0
2287;1555;0;0;6750;05.אגד;135.49;352232.88;-1058.95;1295.56;לאנ.44;161.66;423087;109932;לאנ.45;1828;12937866;2348.78;116;2461;0
2289;1556;0;0;6750;05.אגד;135.49;351676.38;-1088.32;1293.63;לאנ.44;161.85;423087;109932;לאנ.45;1829;12936754;2349.4;116;2461;0
2291;1557;0;0;6750;05.אגד;135.49;351118.01;-1162.89;1291.7;לאנ.44;162.03;423087;109932;לאנ.45;1830;12935629;2350.03;116;2461;0
2293;1559;0;0;6750;05.אגד;135.49;350557.79;-1157.25;1289.77;לאנ.44;162.22;423087;109932;לאנ.45;1832;12934491;2350.65;116;2461;0
2295;1560;0;0;6750;05.אגד;135.49;349995.73;-1115.49;1287.83;לאנ.44;162.4;423087;109932;לאנ.45;1833;12933338;2351.27;116;2461;0
2297;1562;0;0;6750;05.אגד;135.49;349431.82;-1117.24;1285.89;לאנ.44;162.59;423087;109932;לאנ.45;1834;12932172;2351.88;116;2461;0
2299;1563;0;0;6750;05.אגד;135.49;348866.07;-1095.04;1283.95;לאנ.44;162.77;423087;109932;לאנ.45;1835;12930992;2352.5;116;2461;0
2301;1564;0;0;6750;05.אגד;135.49;348298.5;-1124.09;1282.01;לאנ.44;162.96;423087;109932;לאנ.45;1836;12929798;2353.11;116;2461;0
2303;1566;0;0;6750;05.אגד;135.49;347729.1;-1097.21;1280.06;לאנ.44;163.15;423087;109932;לאנ.45;1838;12928590;2353.72;116;2461;0
2305;1567;0;0;6750;05.אגד;135.49;347157.89;-1075.5;1278.11;לאנ.44;163.33;423087;109932;לאנ.45;1839;12927368;2354.32;116;2461;0
2309;1570;0;0;6750;05.אגד;135.49;346010.03;-1104.52;1274.2;לאנ.45;163.71;423087;109932;לאנ.45;1841;12924882;2355.52;116;2461;0
2311;1571;0;0;6750;05.אגד;135.49;345433.4;-1127.45;1272.24;לאנ.45;163.9;423087;109932;לאנ.45;1843;12923617;2356.12;116;2461;0
2313;1573;0;0;6750;05.אגד;135.49;344854.98;-1176.15;1270.28;לאנ.45;164.08;423087;109932;לאנ.45;1844;12922340;2356.71;116;2461;0
2315;1574;0;0;6750;05.אגד;135.49;344274.77;-1170.83;1268.32;לאנ.45;164.27;423087;109932;לאנ.45;1845;12921049;2357.3;116;2461;0
2317;1576;0;0;6750;05.אגד;135.49;343692.78;-1217.43;1266.35;לאנ.45;164.46;423087;109932;לאנ.45;1846;12919742;2357.88;116;2461;0
2319;1577;0;0;6750;05.אגד;135.49;343109.02;-1179.38;1264.38;לאנ.45;164.65;423087;109932;לאנ.45;1848;12918423;2358.47;116;2461;0
2321;1579;0;0;6750;05.אגד;135.49;342523.5;-1181.1;1262.41;לאנ.45;164.84;423087;109932;לאנ.45;1849;12917089;2359.05;116;2461;0
2323;1580;0;0;6750;05.אגד;135.49;341936.21;-1128.17;1260.44;לאנ.45;165.03;423087;109932;לאנ.45;1850;12915742;2359.63;116;2461;0
2325;1581;0;0;6750;05.אגד;135.49;341347.17;-1112.72;1258.46;לאנ.45;165.21;423087;109932;לאנ.45;1851;12914379;2360.2;116;2461;0
2329;1584;0;0;6750;05.אגד;135.49;340163.86;-1124.99;1254.49;לאנ.45;165.59;423087;109932;לאנ.45;1854;12911614;2361.34;116;2461;0
2331;1586;0;0;6750;05.אגד;135.49;339569.6;-1123.5;1252.51;לאנ.45;165.78;423087;109932;לאנ.45;1855;12910210;2361.91;116;2461;0
2333;1587;0;0;6750;05.אגד;135.49;338973.62;-1110.23;1250.52;לאנ.45;165.97;423087;109932;לאנ.45;1856;12908792;2362.47;116;2461;0
2335;1589;0;0;6750;05.אגד;135.49;338375.91;-1055.16;1248.52;לאנ.45;166.17;423087;109932;לאנ.45;1858;12907360;2363.03;116;2461;0
2337;1590;0;0;6750;05.אגד;135.49;337776.5;-1080.77;1246.53;לאנ.45;166.36;423087;109932;לאנ.45;1859;12905913;2363.58;116;2461;0
2339;1592;0;0;6750;05.אגד;135.49;337175.38;-1106.63;1244.53;לאנ.45;166.55;423087;109932;לאנ.45;1860;12904454;2364.14;116;2461;0
2341;1593;0;0;6750;05.אגד;135.49;336572.56;-1073.43;1242.53;לאנ.45;166.74;423087;109932;לאנ.45;1862;12902979;2364.68;116;2461;0
2343;1595;0;0;6750;05.אגד;135.49;335968.04;-1068.36;1240.52;לאנ.45;166.93;423087;109932;לאנ.45;1863;12901490;2365.23;116;2461;0
2347;1598;0;0;6750;05.אגד;135.49;334753.98;-1146.07;1236.5;לאנ.44;167.32;423087;109932;לאנ.45;1866;12898471;2366.31;116;2461;0
2351;1601;0;0;6750;05.אגד;135.49;333533.23;-1121.05;1232.47;לאנ.44;167.7;423087;109932;לאנ.45;1868;12895395;2367.38;116;2461;0
2355;1604;0;0;6750;05.אגד;135.49;332305.86;-1161.62;1228.43;לאנ.44;168.09;423087;109932;לאנ.45;1871;12892263;2368.44;116;2461;0
2357;1605;0;0;6750;05.אגד;135.49;331689.72;-1177.03;1226.4;לאנ.44;168.28;423087;109932;לאנ.45;1872;12890675;2368.96;116;2461;0
2361;1608;0;0;6750;05.אגד;135.49;330452.53;-1185.29;1222.34;לאנ.44;168.67;423087;109932;לאנ.45;1875;12887458;2370;116;2461;0
2363;1610;0;0;6750;05.אגד;135.49;329831.51;-1204.23;1220.3;לאנ.44;168.87;423087;109932;לאנ.45;1876;12885828;2370.51;116;2461;0
2365;1612;0;0;6750;05.אגד;135.49;329208.88;-1222.36;1218.26;לאנ.44;169.06;423087;109932;לאנ.45;1878;12884183;2371.02;116;2461;0
2367;1613;0;0;6750;05.אגד;135.49;328584.64;-1225.66;1216.22;לאנ.44;169.26;423087;109932;לאנ.45;1879;12882526;2371.53;116;2461;0
2369;1615;0;0;6750;05.אגד;135.49;327958.81;-1219.8;1214.18;לאנ.44;169.45;423087;109932;לאנ.45;1880;12880854;2372.03;116;2461;0
2371;1616;0;0;6750;05.אגד;135.49;327331.4;-1157.06;1212.13;לאנ.43;169.65;423087;109932;לאנ.45;1882;12879167;2372.53;116;2461;0
2373;1618;0;0;6750;05.אגד;135.49;326702.4;-1074.44;1210.08;לאנ.43;169.85;423087;109932;לאנ.45;1883;12877466;2373.02;116;2461;0
2375;1619;0;0;6750;05.אגד;135.49;326071.84;-1056.88;1208.02;לאנ.43;170.04;423087;109932;לאנ.45;1884;12875751;2373.52;116;2461;0
2377;1621;0;0;6750;05.אגד;135.49;325439.71;-1051.75;1205.96;לאנ.43;170.24;423087;109932;לאנ.45;1886;12874020;2374;116;2461;0
2381;1624;0;0;6750;05.אגד;135.49;324170.8;-1046.2;1201.83;לאנ.43;170.63;423087;109932;לאנ.45;1889;12870521;2374.97;116;2461;0
2383;1626;0;0;6750;05.אגד;135.49;323534.03;-1045.43;1199.77;לאנ.43;170.83;423087;109932;לאנ.45;1890;12868748;2375.45;116;2461;0
2385;1627;0;0;6750;05.אגד;135.49;322895.74;-1056.84;1197.69;לאנ.42;171.03;423087;109932;לאנ.45;1891;12866962;2375.92;116;2461;0
2387;1629;0;0;6750;05.אגד;135.49;322255.92;-1012.19;1195.62;לאנ.42;171.23;423087;109932;לאנ.45;1893;12865162;2376.39;116;2461;0
2389;1631;0;0;6750;05.אגד;135.49;321614.59;-1041.86;1193.54;לאנ.42;171.43;423087;109932;לאנ.45;1894;12863347;2376.86;116;2461;0
2391;1632;0;0;6750;05.אגד;135.49;320971.75;-948.21;1191.46;לאנ.42;171.63;423087;109932;לאנ.45;1896;12861518;2377.32;116;2461;0
2393;1634;0;0;6750;05.אגד;135.49;320327.42;-942.62;1189.37;לאנ.42;171.83;423087;109932;לאנ.45;1897;12859676;2377.78;116;2461;0
2395;1635;0;0;6750;05.אגד;135.49;319681.6;-1000.93;1187.28;לאנ.42;172.03;423087;109932;לאנ.45;1898;12857817;2378.24;116;2461;0
2399;1639;0;0;6750;05.אגד;135.49;318385.52;-1076.63;1183.1;לאנ.41;172.43;423087;109932;לאנ.45;1901;12854060;2379.14;116;2461;0
2401;1640;0;0;6750;05.אגד;135.49;317735.29;-1055.78;1181;לאנ.41;172.63;423087;109932;לאנ.45;1903;12852159;2379.58;116;2461;0
2403;1642;0;0;6750;05.אגד;135.49;317083.6;-1081.66;1178.89;לאנ.41;172.83;423087;109932;לאנ.45;1904;12850245;2380.02;116;2461;0
2405;1643;0;0;6750;05.אגד;135.49;316430.47;-1036.63;1176.79;לאנ.41;173.03;423087;109932;לאנ.45;1906;12848315;2380.46;116;2461;0
2407;1645;0;0;6750;05.אגד;135.49;315775.9;-1069.74;1174.68;03.אןנ;173.23;423087;109932;לאנ.45;1907;12846373;2380.89;116;2461;0
2409;1647;0;0;6750;05.אגד;135.49;315119.91;-1127.92;1172.57;03.אןנ;173.44;423087;109932;לאנ.45;1909;12844415;2381.32;116;2461;0
2411;1648;0;0;6750;05.אגד;135.49;314462.5;-1195.67;1170.45;03.אןנ;173.64;423087;109932;לאנ.45;1910;12842442;2381.74;116;2461;0
2413;1650;0;0;6750;05.אגד;135.49;313803.68;-1177.77;1168.33;03.אןנ;173.84;423087;109932;לאנ.45;1911;12840458;2382.16;116;2461;0
2417;1653;0;0;6750;05.אגד;135.49;312481.85;-1198.44;1164.08;לאנ.39;174.25;423087;109932;לאנ.45;1914;12836443;2382.99;116;2461;0
2419;1655;0;0;6750;05.אגד;135.49;311818.86;-1193.75;1161.95;לאנ.39;174.45;423087;109932;לאנ.45;1916;12834414;2383.4;116;2461;0
2421;1657;0;0;6750;05.אגד;135.49;311154.5;-1230.6;1159.81;לאנ.39;174.66;423087;109932;לאנ.45;1917;12832370;2383.81;116;2461;0
2423;1658;0;0;6750;05.אגד;135.49;310488.78;-1189.7;1157.67;לאנ.38;174.86;423087;109932;לאנ.45;1919;12830313;2384.21;116;2461;0
2425;1660;0;0;6750;05.אגד;135.49;309821.7;-1228.72;1155.53;לאנ.38;175.07;423087;109932;לאנ.45;1920;12828243;2384.61;116;2461;0
2429;1664;0;0;6750;05.אגד;135.49;308483.53;-1309.38;1151.24;לאנ.37;175.48;423087;109932;לאנ.45;1923;12824055;2385.39;116;2461;0
2431;1665;0;0;6750;05.אגד;135.49;307812.45;-1283.66;1149.08;לאנ.37;175.68;423087;109932;לאנ.45;1925;12821940;2385.77;116;2461;0
2433;1667;0;0;6750;05.אגד;135.49;307140.06;-1276.7;1146.93;לאנ.37;175.89;423087;109932;לאנ.45;1926;12819812;2386.15;116;2461;0
2437;1670;0;0;6750;05.אגד;135.49;305791.38;-1239.91;1142.6;לאנ.36;176.3;423087;109932;לאנ.45;1929;12815510;2386.9;116;2461;0
2441;1674;0;0;6750;05.אגד;135.49;304437.56;-1159.59;1138.26;לאנ.36;176.72;423087;109932;לאנ.45;1932;12811154;2387.63;116;2461;0
2443;1675;0;0;6750;05.אגד;135.49;303758.74;-1160.95;1136.09;לאנ.35;176.93;423087;109932;לאנ.45;1934;12808953;2387.99;116;2461;0
2445;1677;0;0;6750;05.אגד;135.49;303078.68;-1145.34;1133.91;לאנ.35;177.14;423087;109932;לאנ.45;1935;12806738;2388.34;116;2461;0
2447;1679;0;0;6750;05.אגד;135.49;302397.37;-1175.51;1131.73;לאנ.35;177.34;423087;109932;לאנ.45;1937;12804509;2388.69;116;2461;0
2449;1681;0;0;6750;05.אגד;135.49;301714.82;-1156.17;1129.54;לאנ.34;177.55;423087;109932;לאנ.45;1938;12802266;2389.04;116;2461;0
2453;1684;0;0;6750;05.אגד;135.49;300346.07;-1178.17;1125.16;לאנ.33;177.97;423087;109932;לאנ.45;1941;12797736;2389.72;116;2461;0
2455;1686;0;0;6750;05.אגד;135.49;299659.89;-1153.45;1122.96;לאנ.33;178.18;423087;109932;לאנ.45;1943;12795450;2390.05;116;2461;0
2459;1689;0;0;6750;05.אגד;135.49;298283.95;-1203.64;1118.55;לאנ.32;178.61;423087;109932;לאנ.45;1946;12790834;2390.7;116;2461;0
2463;1693;0;0;6750;05.אגד;135.49;296903.34;-1221.4;1114.12;לאנ.32;179.03;423087;109932;לאנ.45;1949;12786161;2391.33;116;2461;0
2465;1695;0;0;6750;05.אגד;135.49;296211.3;-1199.06;1111.91;לאנ.31;179.24;423087;109932;לאנ.45;1951;12783804;2391.64;116;2461;0
2467;1696;0;0;6750;05.אגד;135.49;295518.13;-1205.04;1109.68;לאנ.31;179.45;423087;109932;לאנ.45;1952;12781433;2391.95;116;2461;0
2469;1698;0;0;6750;05.אגד;135.49;294823.83;-1218.7;1107.46;03.לאנ;179.67;423087;109932;לאנ.45;1954;12779047;2392.25;116;2461;0
2471;1700;0;0;6750;05.אגד;135.49;294128.41;-1193.11;1105.23;03.לאנ;179.88;423087;109932;לאנ.45;1955;12776646;2392.54;116;2461;0
2475;1704;0;0;6750;05.אגד;135.49;292734.27;-1215.12;1100.76;לאנ.29;-179.69;423087;109932;לאנ.45;1959;12771802;2393.12;116;2461;0
2477;1705;0;0;6750;05.אגד;135.49;292035.57;-1215.74;1098.52;לאנ.29;-179.48;423087;109932;לאנ.45;1960;12769358;2393.4;116;2461;0
2479;1707;0;0;6750;05.אגד;135.49;291335.8;-1205.88;1096.27;לאנ.28;-179.26;423087;109932;לאנ.45;1962;12766902;2393.68;116;2461;0
2483;1711;0;0;6750;05.אגד;135.49;289933.09;-1194.42;1091.76;לאנ.27;-178.83;423087;109932;לאנ.45;1965;12761945;2394.22;116;2461;0
2485;1713;0;0;6750;05.אגד;135.49;289230.18;-1147.06;1089.51;לאנ.27;-178.62;423087;109932;לאנ.45;1967;12759443;2394.48;116;2461;0
2487;1714;0;0;6750;05.אגד;135.49;288526.24;-1110.76;1087.24;לאנ.26;-178.4;423087;109932;לאנ.45;1968;12756930;2394.74;116;2461;0
2489;1716;0;0;6750;05.אגד;135.49;287821.28;-1055.24;1084.98;לאנ.26;-178.18;423087;109932;לאנ.45;1970;12754400;2394.99;116;2461;0
2491;1718;0;0;6750;05.אגד;135.49;287115.33;-1006.98;1082.71;לאנ.25;-177.96;423087;109932;לאנ.45;1971;12751858;2395.24;116;2461;0
2493;1720;0;0;6750;05.אגד;135.49;286408.39;-977.35;1080.43;לאנ.25;-177.75;423087;109932;לאנ.45;1973;12749301;2395.48;116;2461;0
2495;1722;0;0;6750;05.אגד;135.49;285700.47;-937.86;1078.15;לאנ.24;-177.53;423087;109932;לאנ.45;1975;12746730;2395.72;116;2461;0
2497;1723;0;0;6750;05.אגד;135.49;284991.58;-953.73;1075.87;לאנ.24;-177.31;423087;109932;לאנ.45;1976;12744145;2395.95;116;2461;0
2499;1725;0;0;6750;05.אגד;135.49;284281.74;-998.28;1073.58;לאנ.23;-177.09;423087;109932;לאנ.45;1978;12741546;2396.18;116;2461;0
2503;1729;0;0;6750;05.אגד;135.49;282859.25;-1019.61;1068.99;לאנ.22;-176.65;423087;109932;לאנ.45;1981;12736304;2396.62;116;2461;0
2505;1731;0;0;6750;05.אגד;135.49;282146.63;-948.96;1066.69;לאנ.22;-176.43;423087;109932;לאנ.45;1983;12733661;2396.83;116;2461;0
2507;1733;0;0;6750;05.אגד;135.49;281433.1;-922.96;1064.39;לאנ.21;-176.21;423087;109932;לאנ.45;1984;12731005;2397.04;116;2461;0
2509;1734;0;0;6750;05.אגד;135.49;280718.68;-818.52;1062.08;03.פוג;-175.99;423087;109932;לאנ.45;1986;12728335;2397.24;116;2461;0
2511;1736;0;0;6750;05.אגד;135.49;280003.38;-746.69;1059.77;03.פוג;-175.77;423087;109932;לאנ.45;1988;12725651;2397.44;116;2461;0
2513;1738;0;0;6750;05.אגד;135.49;279287.21;-599.38;1057.45;לאנ.19;-175.55;423087;109932;לאנ.45;1989;12722953;2397.63;116;2461;0
2517;1742;0;0;6750;05.אגד;135.49;277852.33;-171.71;1052.8;לאנ.18;-175.1;423087;109932;לאנ.45;1993;12717514;2398;116;2461;0
2519;1744;0;0;6750;05.אגד;135.49;277133.64;208.06;1050.47;לאנ.17;-174.88;423087;109932;לאנ.45;1994;12714772;2398.17;116;2461;0
2521;1746;0;0;6750;05.אגד;135.49;276414.14;595.05;1048.14;לאנ.17;-174.66;423087;109932;לאנ.45;1996;12712018;2398.34;116;2461;0
2523;1747;0;0;6750;05.אגד;135.49;275693.83;982.53;1045.8;לאנ.16;-174.43;423087;109932;לאנ.45;1997;12709249;2398.51;116;2461;0
2525;1749;0;0;6750;05.אגד;135.49;274972.74;1659.32;1043.45;לאנ.16;-174.21;423087;109932;לאנ.45;1999;12706466;2398.67;116;2461;0
2527;1751;0;0;6750;05.אגד;135.49;274250.87;1822.25;1041.1;לאנ.15;-173.98;423087;109932;לאנ.45;2001;12703670;2398.82;116;2461;0
2529;1753;0;0;6750;05.אגד;135.49;273528.25;1671.98;1038.75;לאנ.14;-173.76;423087;109932;לאנ.45;2002;12700859;2398.97;116;2461;0
2531;1755;0;0;6750;05.אגד;135.49;272804.87;1975.84;1036.39;לאנ.14;-173.53;423087;109932;לאנ.45;2004;12698033;2399.11;116;2461;0
2533;1757;0;0;6750;05.אגד;135.49;272080.75;2502.36;1034.03;לאנ.13;-173.31;423087;109932;לאנ.45;2006;12695195;2399.25;116;2461;0
2535;1759;0;0;6750;05.אגד;135.49;271355.92;3122.33;1031.67;03.הוך;-173.08;423087;109932;לאנ.45;2008;12692342;2399.38;116;2461;0
2537;1761;0;0;6750;05.אגד;135.49;270630.38;3704.18;1029.3;03.הוך;-172.86;423087;109932;לאנ.45;2009;12689476;2399.5;116;2461;0
2541;1764;0;0;6750;05.אגד;135.49;269177.23;4161.51;1024.54;03.ÿםג;-172.4;423087;109932;לאנ.45;2013;12683700;2399.74;116;2461;0
2543;1766;0;0;6750;05.אגד;135.49;268449.65;3644.56;1022.16;03.ÿםג;-172.17;423087;109932;לאנ.45;2014;12680792;2399.85;116;2461;0
2545;1768;0;0;6750;05.אגד;135.49;267721.41;3022.05;1019.77;03.סום;-171.94;423087;109932;לאנ.45;2016;12677869;2399.95;116;2461;0
2547;1770;0;0;6750;05.אגד;135.49;266992.54;3984.82;1017.37;03.אגד;-171.71;423087;109932;לאנ.45;2018;12674933;2400.05;116;2461;0
2551;1774;0;0;6750;05.אגד;135.49;265532.94;2179.35;1012.57;03.ט‏כ;-171.26;423087;109932;לאנ.45;2021;12669020;2400.22;116;2461;0
2553;1776;0;0;6750;05.אגד;135.49;264802.24;1684.68;1010.17;03.ט‏ם;-171.03;423087;109932;לאנ.45;2023;12666042;2400.3;116;2461;0
2555;1778;0;0;6750;05.אגד;135.49;264070.96;1456.41;1007.75;03.לאי;-170.79;423087;109932;לאנ.45;2024;12663050;2400.38;116;2461;0
2557;1780;0;0;6750;05.אגד;135.49;263339.12;1054.6;1005.34;03.לאי;-170.56;423087;109932;לאנ.45;2026;12660045;2400.44;116;2461;0
2561;1783;0;0;6750;05.אגד;135.49;261873.78;1432.28;1000.49;03.לאנ;-170.1;423087;109932;לאנ.45;2030;12653993;2400.56;116;2461;0
2563;1785;0;0;6750;05.אגד;135.49;261140.33;1265.03;998.06;03.פוג;-169.87;423087;109932;לאנ.45;2031;12650948;2400.61;116;2461;0
2565;1787;0;0;6750;05.אגד;135.49;260406.36;1504.3;995.62;03.פוג;-169.63;423087;109932;לאנ.45;2033;12647888;2400.65;116;2461;0
2567;1789;0;0;6750;05.אגד;135.49;259671.91;1454.46;993.18;03.ÿםג;-169.4;423087;109932;לאנ.45;2035;12644813;2400.69;116;2461;0
2569;1791;0;0;6750;05.אגד;135.49;258936.97;1531.27;990.74;3;-169.17;423087;109932;לאנ.45;2036;12641726;2400.72;116;2461;0
2571;1793;0;0;6750;05.אגד;135.49;258201.58;1384.28;988.29;פוג.99;-168.93;423087;109932;לאנ.45;2038;12638625;2400.75;116;2461;0
2573;1795;0;0;6750;05.אגד;135.49;257465.74;1087.25;985.83;פוג.98;-168.7;423087;109932;לאנ.45;2040;12635510;2400.76;116;2461;0
2575;1797;0;0;6750;05.אגד;135.49;256729.47;1170.69;983.37;פוג.98;-168.46;423087;109932;לאנ.45;2042;12632382;2400.78;116;2461;0
2577;1799;0;0;6750;05.אגד;135.49;255992.78;1293.62;980.91;פוג.97;-168.23;423087;109932;לאנ.45;2043;12629240;2400.78;116;2461;0
